969, -24066816 
970, -23763456 
971, -23936512 
972, -23567616 
973, -23212800 
974, -23343616 
975, -23214848 
976, -23229952 
977, -22916864 
978, -23440384 
979, -23012096 
980, -23121664 
981, -23336704 
982, -23270144 
983, -23786496 
984, -23794944 
985, -24052736 
986, -24318464 
987, -24694016 
988, -24455936 
989, -25145600 
990, -25247744 
991, -25816320 
992, -25795072 
993, -26058240 
994, -26477824 
995, -26743296 
996, -27127552 
997, -26775552 
998, -27795968 
999, -27051520 
1000, -27608576 
1001, -27122688 
1002, -27273984 
1003, -27094272 
1004, -27034624 
1005, -27142400 
1006, -26516480 
1007, -27124480 
1008, -26482176 
1009, -26460672 
1010, -25849088 
1011, -26218752 
1012, -25961728 
1013, -25202432 
1014, -25677568 
1015, -24707584 
1016, -24586752 
1017, -23679488 
1018, -23984896 
1019, -23026432 
1020, -22846208 
1021, -22139392 
1022, -21801984 
1023, -21587456 
1024, -20530176 
1025, -20568832 
1026, -19723264 
1027, -19243776 
1028, -18330624 
1029, -18534144 
1030, -17516544 
1031, -17245696 
1032, -16485376 
1033, -15919104 
1034, -15247360 
1035, -14737408 
1036, -13843712 
1037, -13526784 
1038, -12962304 
1039, -12615168 
1040, -11834368 
1041, -11774720 
1042, -11379200 
1043, -11109376 
1044, -10464512 
1045, -9718784 
1046, -9617920 
1047, -8941824 
1048, -8899072 
1049, -7906048 
1050, -8261120 
1051, -7485440 
1052, -7822592 
1053, -7642880 
1054, -7156736 
1055, -7710464 
1056, -7201536 
1057, -7918592 
1058, -6905088 
1059, -7406336 
1060, -7214592 
1061, -7646720 
1062, -7436800 
1063, -7629056 
1064, -7579392 
1065, -7519744 
1066, -8290048 
1067, -7673856 
1068, -8012288 
1069, -7754496 
1070, -8986880 
1071, -8539392 
1072, -9287168 
1073, -9390080 
1074, -9835520 
1075, -10482944 
1076, -10489600 
1077, -10971392 
1078, -10815744 
1079, -12183296 
1080, -12082176 
1081, -13360896 
1082, -13464576 
1083, -14322688 
1084, -14756096 
1085, -16093184 
1086, -16744960 
1087, -17256704 
1088, -17876736 
1089, -18431744 
1090, -19324160 
1091, -19387392 
1092, -20678400 
1093, -20250624 
1094, -21451008 
1095, -21256704 
1096, -21862912 
1097, -22138112 
1098, -22538240 
1099, -22564352 
1100, -22744576 
1101, -23602176 
1102, -23183872 
1103, -24435712 
1104, -23855616 
1105, -24972032 
1106, -24472064 
1107, -25082112 
1108, -24899072 
1109, -25117696 
1110, -25597952 
1111, -25482752 
1112, -26108160 
1113, -25408768 
1114, -26270464 
1115, -25575424 
1116, -26230784 
1117, -25361920 
1118, -25787648 
1119, -25803008 
1120, -25717760 
1121, -25641984 
1122, -25115904 
1123, -25094400 
1124, -24530688 
1125, -24717312 
1126, -23924480 
1127, -24176896 
1128, -23860480 
1129, -23870464 
1130, -23531520 
1131, -23437312 
1132, -23314176 
1133, -22843648 
1134, -22490112 
1135, -22434304 
1136, -22716160 
1137, -22014976 
1138, -22082560 
1139, -21985792 
